mineral,year,importer_iso,importer,exporter_iso,exporter,trade_value_usd,net_weight_kg
Copper,2021,DEU,Germany,CHL,Chile,4969168178.96,1874864608.0
Copper,2021,DEU,Germany,PER,Peru,4738389136.79,2024096680.0
Copper,2021,JPN,Japan,CHL,Chile,4647210929.66,1906828428.0
Copper,2022,CHN,China,CHL,Chile,28235841200.0,9543139479.88
Copper,2022,CHN,China,PER,Peru,15732566835.0,6437015728.63
Copper,2022,DEU,Germany,POL,Poland,12400061409.29,1408571463.56
Copper,2022,DEU,Germany,RUS,Russian Federation,11512884460.25,1273583945.85
Copper,2022,DEU,Germany,BEL,Belgium,10535097975.58,1232436979.86
Copper,2022,CHN,China,COD,Dem. Rep. of the Congo,10085112077.0,1333703130.0
Copper,2022,DEU,Germany,BGR,Bulgaria,9171734190.44,842310357.05
Copper,2022,DEU,Germany,SWE,Sweden,8195767769.64,970204348.93
Copper,2022,CAN,Canada,USA,USA,7990620859.93,1105050585.24
Copper,2022,DEU,Germany,NLD,Netherlands,7461083239.55,1089666173.29
Copper,2022,DEU,Germany,AUT,Austria,6649297512.94,771781692.08
Copper,2022,DEU,Germany,ITA,Italy,6590399894.61,761479649.14
Copper,2022,DEU,Germany,CHL,Chile,5981480628.72,2040768269.88
Copper,2022,DEU,Germany,FRA,France,5980726002.37,725865435.14
Copper,2022,CHN,China,ZMB,Zambia,5415583865.0,626839327.0
Copper,2022,CHN,China,JPN,Japan,5359476079.0,557315717.4
Copper,2022,DEU,Germany,BRA,Brazil,5327031260.91,1564753653.22
Copper,2022,CHN,China,KAZ,Kazakhstan,5247776635.0,1774117403.0
Copper,2022,DEU,Germany,FIN,Finland,4580672720.84,503857979.9
Copper,2022,CHN,China,USA,USA,4081612694.0,944469292.0
Copper,2023,CHN,China,CHL,Chile,26512108268.0,9350044324.28
Copper,2023,CHN,China,PER,Peru,17378802333.0,7411841491.0
Copper,2023,DEU,Germany,POL,Poland,13218803465.2,1501595619.45
Copper,2023,CHN,China,COD,Dem. Rep. of the Congo,11032386293.0,1648781597.0
Copper,2023,DEU,Germany,BEL,Belgium,8687224138.52,1040404089.22
Copper,2023,CAN,Canada,USA,USA,8118604327.53,1043430117.03
Copper,2023,DEU,Germany,BRA,Brazil,7706218238.91,2592758568.77
Copper,2023,DEU,Germany,SWE,Sweden,6539656505.64,769251599.26
Copper,2023,DEU,Germany,CHL,Chile,6498686200.86,2251813739.22
Copper,2023,DEU,Germany,AUT,Austria,6156234245.31,690284775.51
Copper,2023,DEU,Germany,NLD,Netherlands,5895431875.18,904837544.5
Copper,2023,DEU,Germany,ITA,Italy,5440765004.5,637144004.13
Copper,2023,CHN,China,KAZ,Kazakhstan,5124113518.0,1841445188.0
Copper,2023,CHN,China,JPN,Japan,4997233987.0,551674076.13
Copper,2023,DEU,Germany,FRA,France,4959678336.56,605677583.47
Copper,2023,DEU,Germany,IDN,Indonesia,4437372782.87,1631920862.69
Copper,2023,IND,India,JPN,Japan,4219801814.8,541094436.45
Copper,2023,DEU,Germany,FIN,Finland,4175889390.61,484531642.58
Copper,2023,CHN,China,ZMB,Zambia,4100276895.0,509722778.0
Copper,2023,CHN,China,RUS,Russian Federation,4076794560.0,692304708.0
Copper,2024,CHN,China,CHL,Chile,27930607390.0,9917377729.0
Copper,2024,CHN,China,PER,Peru,18350569778.0,7122977607.92
Copper,2024,CHN,China,COD,Dem. Rep. of the Congo,17685604289.0,2241265598.0
Copper,2024,DEU,Germany,BGR,Bulgaria,11137872638.2,956842330.8
Copper,2024,DEU,Germany,POL,Poland,10742698445.72,1194159279.77
Copper,2024,CAN,Canada,USA,USA,9295821538.5,1103873838.72
Copper,2024,DEU,Germany,CHL,Chile,8587662310.5,2557029686.1
Copper,2024,DEU,Germany,BEL,Belgium,8367193065.44,1015326868.81
Copper,2024,DEU,Germany,AUT,Austria,7061378176.88,813781818.94
Copper,2024,DEU,Germany,SWE,Sweden,6003717533.33,708560995.78
Copper,2024,CHN,China,KAZ,Kazakhstan,5887284166.0,1844928533.0
Copper,2024,CHN,China,JPN,Japan,5784194144.0,592446420.82
Copper,2024,DEU,Germany,BRA,Brazil,5399442080.98,1616189865.64
Copper,2024,DEU,Germany,NLD,Netherlands,5355353494.81,806556119.52
Copper,2024,JPN,Japan,CHL,Chile,5024227327.43,2191129048.0
Copper,2024,DEU,Germany,ITA,Italy,5023240755.12,604859190.25
Copper,2024,CHN,China,ZMB,Zambia,4926674742.0,560239917.0
Copper,2024,CHN,China,USA,USA,4883153019.0,907396011.77
Copper,2024,DEU,Germany,FIN,Finland,4789337081.99,537422773.94
Copper,2024,DEU,Germany,FRA,France,4727403821.65,574609357.55
Lithium,2005,USA,USA,CHL,Chile,20162144.0,7620997.0
Lithium,2005,JPN,Japan,CHL,Chile,19447963.0,7361068.0
Lithium,2005,DEU,Germany,CHL,Chile,14930000.0,7074500.0
Lithium,2005,ESP,Spain,DEU,Germany,13072282.48,3313860.0
Lithium,2005,CHN,China,CHL,Chile,12206600.0,4832605.0
Lithium,2005,BEL,Belgium,CHL,Chile,12198062.0,5672100.0
Lithium,2005,USA,USA,ARG,Argentina,10119741.0,3830688.0
Lithium,2005,JPN,Japan,USA,USA,8986932.0,2855806.0
Lithium,2005,TUR,Türkiye,CHL,Chile,8143856.0,2848000.0
Lithium,2005,ESP,Spain,CHL,Chile,8068273.48,3560000.0
Lithium,2005,ESP,Spain,CHN,China,7638167.14,1944000.0
Lithium,2005,CHN,China,ARG,Argentina,6638885.0,2443733.0
Lithium,2005,RUS,Russian Federation,CHL,Chile,6014770.0,2903000.0
Lithium,2005,KOR,Rep. of Korea,CHL,Chile,5572363.0,2069350.0
Lithium,2005,DEU,Germany,USA,USA,5140000.0,1731500.0
Lithium,2005,ITA,Italy,CHL,Chile,4560511.58,1319520.0
Lithium,2005,ESP,Spain,ITA,Italy,4447356.74,5278272.0
Lithium,2005,TUR,Türkiye,USA,USA,3548736.0,751688.0
Lithium,2005,ESP,Spain,BEL,Belgium,3466194.76,1007688.0
Lithium,2005,BEL,Belgium,RUS,Russian Federation,3214394.0,1060000.0
Lithium,2006,JPN,Japan,CHL,Chile,42053390.0,10359129.0
Lithium,2006,USA,USA,CHL,Chile,23627827.0,10430066.0
Lithium,2006,USA,USA,ARG,Argentina,19936376.0,6535362.0
Lithium,2006,TUR,Türkiye,CHL,Chile,19852144.0,4292000.0
Lithium,2006,ESP,Spain,DEU,Germany,19760160.02,3632744.0
Lithium,2006,DEU,Germany,CHL,Chile,19236000.0,6689100.0
Lithium,2006,BEL,Belgium,CHL,Chile,19072434.0,5334111.0
Lithium,2006,ESP,Spain,CHL,Chile,18745539.41,4933000.0
Lithium,2006,CHN,China,CHL,Chile,17188847.0,4492819.0
Lithium,2006,JPN,Japan,USA,USA,15331507.0,3243872.0
Lithium,2006,JPN,Japan,CHN,China,10939286.0,1851595.0
Lithium,2006,KOR,Rep. of Korea,CHL,Chile,8962865.0,2376525.0
Lithium,2006,DEU,Germany,USA,USA,7097000.0,1984900.0
Lithium,2006,ESP,Spain,CHN,China,5371128.98,865600.0
Lithium,2006,CHN,China,ARG,Argentina,4980969.0,1239068.0
Lithium,2006,ITA,Italy,CHL,Chile,4776173.04,990000.0
Lithium,2006,CAN,Canada,CHL,Chile,4771003.0,1212198.0
Lithium,2006,NLD,Netherlands,BEL,Belgium,3973671.0,1061633.0
Lithium,2006,IND,India,CHL,Chile,3858583.0,797050.0
Lithium,2006,JPN,Japan,ARG,Argentina,3646804.0,913992.0
Lithium,2007,JPN,Japan,CHL,Chile,65362745.0,10748176.0
Lithium,2007,USA,USA,CHL,Chile,38394923.0,10271797.0
Lithium,2007,TUR,Türkiye,CHL,Chile,35889696.0,5226000.0
Lithium,2007,BEL,Belgium,CHL,Chile,35530449.0,7045586.0
Lithium,2007,DEU,Germany,CHL,Chile,27164000.0,7004500.0
Lithium,2007,ESP,Spain,CHL,Chile,26766053.42,4450400.0
Lithium,2007,USA,USA,ARG,Argentina,24426016.0,6104453.0
Lithium,2007,JPN,Japan,USA,USA,23317824.0,3330400.0
Lithium,2007,KOR,Rep. of Korea,CHL,Chile,21303478.0,3703225.0
Lithium,2007,CHN,China,CHL,Chile,18676248.0,3327814.0
Lithium,2007,ESP,Spain,DEU,Germany,18395737.64,2407892.0
Lithium,2007,TUR,Türkiye,CHN,China,10152272.0,1420000.0
Lithium,2007,ESP,Spain,BEL,Belgium,9700487.4,1362800.0
Lithium,2007,ESP,Spain,CHN,China,9673955.49,1336200.0
Lithium,2007,IND,India,CHN,China,9019328.0,1292738.0
Lithium,2007,CAN,Canada,CHL,Chile,8015570.0,1918302.0
Lithium,2007,JPN,Japan,CHN,China,7417173.0,1011344.0
Lithium,2007,DEU,Germany,USA,USA,6561000.0,1478700.0
Lithium,2007,DEU,Germany,CHN,China,6127000.0,881800.0
Lithium,2007,JPN,Japan,ARG,Argentina,5679644.0,893958.0
Lithium,2008,DEU,Germany,CHL,Chile,457193448.14,80041584.0
Lithium,2008,DEU,Germany,USA,USA,76018261.58,9704584.0
Lithium,2008,JPN,Japan,CHL,Chile,70126349.0,11006670.0
Lithium,2008,ESP,Spain,CHL,Chile,48325469.09,7990320.0
Lithium,2008,USA,USA,CHL,Chile,42947366.0,9269538.0
Lithium,2008,TUR,Türkiye,CHL,Chile,37481720.0,5611000.0
Lithium,2008,USA,USA,ARG,Argentina,35157726.0,7299719.0
Lithium,2008,BEL,Belgium,CHL,Chile,32625955.0,5545612.0
Lithium,2008,KOR,Rep. of Korea,CHL,Chile,31254891.0,5157695.0
Lithium,2008,JPN,Japan,USA,USA,25502062.0,3457766.0
Lithium,2008,ESP,Spain,DEU,Germany,23362405.29,2629924.0
Lithium,2008,CHN,China,CHL,Chile,17887561.0,3373305.0
Lithium,2008,ESP,Spain,BEL,Belgium,9691180.53,1298608.0
Lithium,2008,CAN,Canada,CHL,Chile,9340679.0,2206377.0
Lithium,2008,TUR,Türkiye,CHN,China,7525192.0,1280000.0
Lithium,2008,DEU,Germany,BEL,Belgium,7492350.92,1116800.0
Lithium,2008,ESP,Spain,CHN,China,6516041.74,1595400.0
Lithium,2008,IND,India,CHN,China,6067661.0,996289.0
Lithium,2008,JPN,Japan,CHN,China,5893294.0,753325.0
Lithium,2008,IND,India,CHL,Chile,5188632.0,753295.0
Lithium,2009,DEU,Germany,CHL,Chile,312364235.75,49436960.0
Lithium,2009,DEU,Germany,USA,USA,88939784.97,8707663.62
Lithium,2009,JPN,Japan,CHL,Chile,42563265.0,6950422.0
Lithium,2009,TUR,Türkiye,CHL,Chile,36701456.0,6155000.0
Lithium,2009,USA,USA,ARG,Argentina,31091767.0,6221434.0
Lithium,2009,ESP,Spain,CHL,Chile,31048762.31,5413936.0
Lithium,2009,KOR,Rep. of Korea,CHL,Chile,30883198.0,5000029.0
Lithium,2009,BEL,Belgium,CHL,Chile,22870757.0,3982986.0
Lithium,2009,ESP,Spain,DEU,Germany,19345634.75,2553712.0
Lithium,2009,JPN,Japan,USA,USA,16366267.0,2093102.0
Lithium,2009,USA,USA,CHL,Chile,14993490.0,3407631.0
Lithium,2009,ESP,Spain,CHN,China,10509296.52,1744808.0
Lithium,2009,CHN,China,CHL,Chile,8885015.0,1670725.0
Lithium,2009,JPN,Japan,CHN,China,6827180.0,808085.0
Lithium,2009,DEU,Germany,BEL,Belgium,6755155.48,940248.0
Lithium,2009,IND,India,CHL,Chile,6158267.0,1022236.0
Lithium,2009,FRA,France,BEL,Belgium,4616345.0,716100.0
Lithium,2009,CAN,Canada,CHL,Chile,4297621.0,1087477.0
Lithium,2009,ITA,Italy,CHL,Chile,3960426.3,762000.0
Lithium,2009,DEU,Germany,CHN,China,3517765.74,510528.78
Lithium,2010,DEU,Germany,CHL,Chile,384106077.41,69326736.0
Lithium,2010,DEU,Germany,USA,USA,107547879.3,12200589.22
Lithium,2010,JPN,Japan,CHL,Chile,56518146.0,11006987.0
Lithium,2010,ESP,Spain,CHL,Chile,41911806.57,9675704.0
Lithium,2010,KOR,Rep. of Korea,CHL,Chile,39448096.0,7830817.0
Lithium,2010,USA,USA,ARG,Argentina,33702577.0,7358762.0
Lithium,2010,ESP,Spain,DEU,Germany,23548722.91,3664076.0
Lithium,2010,BEL,Belgium,CHL,Chile,22380932.54,5015690.0
Lithium,2010,CHN,China,CHL,Chile,21932494.0,4992235.0
Lithium,2010,JPN,Japan,USA,USA,20911692.0,2819193.0
Lithium,2010,ESP,Spain,BEL,Belgium,14582602.63,2771920.0
Lithium,2010,USA,USA,CHL,Chile,13748004.0,2993807.0
Lithium,2010,JPN,Japan,CHN,China,12680692.0,1491300.0
Lithium,2010,ESP,Spain,CHN,China,9581836.34,1922496.0
Lithium,2010,IND,India,CHL,Chile,8213198.0,1504951.0
Lithium,2010,DEU,Germany,BEL,Belgium,7681005.57,1553816.0
Lithium,2010,JPN,Japan,ARG,Argentina,7400093.0,1468320.0
Lithium,2010,CHN,China,ARG,Argentina,6106562.0,1353715.0
Lithium,2010,CAN,Canada,CHL,Chile,5083785.0,1115161.0
Lithium,2010,TUR,Türkiye,CHL,Chile,4879404.0,948725.0
Lithium,2011,DEU,Germany,CHL,Chile,242671922.81,52099808.0
Lithium,2011,DEU,Germany,USA,USA,80828891.53,11904656.0
Lithium,2011,ESP,Spain,CHL,Chile,54603338.56,11793200.0
Lithium,2011,JPN,Japan,CHL,Chile,53739136.0,11018438.0
Lithium,2011,KOR,Rep. of Korea,CHL,Chile,52065378.0,11282952.0
Lithium,2011,BEL,Belgium,CHL,Chile,43417214.69,9707180.0
Lithium,2011,USA,USA,CHL,Chile,34874503.0,7857435.0
Lithium,2011,CHN,China,CHL,Chile,31524190.0,7701780.0
Lithium,2011,USA,USA,ARG,Argentina,25988087.0,6424567.0
Lithium,2011,ESP,Spain,DEU,Germany,25862554.55,4139200.0
Lithium,2011,JPN,Japan,USA,USA,25075486.0,3253112.0
Lithium,2011,JPN,Japan,ARG,Argentina,14738460.0,2915850.0
Lithium,2011,JPN,Japan,CHN,China,11489226.0,1287500.0
Lithium,2011,ESP,Spain,CHN,China,11478620.23,1823200.0
Lithium,2011,ESP,Spain,BEL,Belgium,11008017.4,1874702.4
Lithium,2011,IND,India,CHN,China,7004086.0,1218125.0
Lithium,2011,DEU,Germany,BEL,Belgium,6908465.4,1343312.0
Lithium,2011,RUS,Russian Federation,CHL,Chile,6899396.0,1940504.0
Lithium,2011,KOR,Rep. of Korea,CHN,China,5727464.0,679624.0
Lithium,2011,FRA,France,CHL,Chile,5698939.0,1892173.0
Lithium,2012,DEU,Germany,CHL,Chile,304920947.42,72433024.0
Lithium,2012,DEU,Germany,USA,USA,82912241.84,13456459.78
Lithium,2012,KOR,Rep. of Korea,CHL,Chile,68035391.0,13707134.0
Lithium,2012,CHN,China,CHL,Chile,61093483.0,13306798.0
Lithium,2012,ESP,Spain,CHL,Chile,51921531.49,10506800.0
Lithium,2012,JPN,Japan,CHL,Chile,48988504.0,9643505.0
Lithium,2012,USA,USA,CHL,Chile,40380093.0,8701752.0
Lithium,2012,BEL,Belgium,CHL,Chile,37654254.23,8344940.0
Lithium,2012,JPN,Japan,USA,USA,33571365.0,3959120.0
Lithium,2012,USA,USA,ARG,Argentina,24886173.0,5620120.0
Lithium,2012,ESP,Spain,DEU,Germany,20605109.34,3465608.0
Lithium,2012,ESP,Spain,BEL,Belgium,12876521.1,2101698.4
Lithium,2012,JPN,Japan,ARG,Argentina,12467547.0,2374606.0
Lithium,2012,ESP,Spain,CHN,China,10763494.81,1647000.0
Lithium,2012,JPN,Japan,CHN,China,10236133.0,1103890.0
Lithium,2012,CAN,Canada,CHL,Chile,8246067.0,1354953.0
Lithium,2012,RUS,Russian Federation,CHL,Chile,7665546.0,2147915.0
Lithium,2012,KOR,Rep. of Korea,CHN,China,6936187.0,717607.0
Lithium,2012,TUR,Türkiye,CHL,Chile,6753986.0,1144650.0
Lithium,2012,DEU,Germany,BEL,Belgium,6320149.68,1032968.0
Lithium,2013,TUR,Türkiye,CHL,Chile,71058888.0,11083400.0
Lithium,2013,KOR,Rep. of Korea,CHL,Chile,69702090.0,13089433.0
Lithium,2013,DEU,Germany,CHL,Chile,61477167.15,10974616.0
Lithium,2013,ESP,Spain,CHL,Chile,56282524.99,10364800.0
Lithium,2013,CHN,China,CHL,Chile,55552249.0,11189125.0
Lithium,2013,BEL,Belgium,CHL,Chile,38678780.21,7722080.0
Lithium,2013,JPN,Japan,CHL,Chile,37088830.0,7211060.0
Lithium,2013,USA,USA,CHL,Chile,32234137.0,6915724.0
Lithium,2013,ESP,Spain,DEU,Germany,31311527.16,4244656.0
Lithium,2013,USA,USA,ARG,Argentina,21179566.0,4667433.0
Lithium,2013,JPN,Japan,USA,USA,15473789.0,1978392.0
Lithium,2013,CHN,China,ARG,Argentina,12230734.0,2339380.0
Lithium,2013,CAN,Canada,CHL,Chile,10034249.0,1733902.0
Lithium,2013,ESP,Spain,BEL,Belgium,9469195.51,1595812.0
Lithium,2013,IND,India,CHN,China,9054165.0,1300655.0
Lithium,2013,DEU,Germany,BEL,Belgium,8678954.25,1248640.0
Lithium,2013,KOR,Rep. of Korea,CHN,China,7704353.0,687748.0
Lithium,2013,JPN,Japan,CHN,China,7303391.0,917165.0
Lithium,2013,RUS,Russian Federation,CHL,Chile,6045190.0,1570060.0
Lithium,2013,IND,India,USA,USA,5446606.0,613461.0
Lithium,2014,TUR,Türkiye,CHL,Chile,78968080.0,12714592.0
Lithium,2014,KOR,Rep. of Korea,CHL,Chile,76741847.0,12428552.76
Lithium,2014,DEU,Germany,CHL,Chile,61709077.3,12072648.0
Lithium,2014,JPN,Japan,CHL,Chile,50632145.0,10342405.0
Lithium,2014,ESP,Spain,CHL,Chile,49417954.84,9260800.0
Lithium,2014,CHN,China,CHL,Chile,40000567.0,8464740.0
Lithium,2014,JPN,Japan,USA,USA,39933119.0,4964384.0
Lithium,2014,USA,USA,CHL,Chile,38523692.0,7667662.0
Lithium,2014,ESP,Spain,DEU,Germany,29694769.47,4159880.0
Lithium,2014,BEL,Belgium,CHL,Chile,24546667.81,4728522.0
Lithium,2014,CHN,China,ARG,Argentina,24210256.0,4826480.0
Lithium,2014,JPN,Japan,CHN,China,16206879.0,2065272.0
Lithium,2014,USA,USA,ARG,Argentina,15540039.0,3348288.0
Lithium,2014,RUS,Russian Federation,CHL,Chile,9673305.0,2671254.0
Lithium,2014,DEU,Germany,BEL,Belgium,9670479.77,1424688.0
Lithium,2014,CAN,Canada,CHL,Chile,8902200.0,1687480.0
Lithium,2014,KOR,Rep. of Korea,CHN,China,8259966.0,1165528.5
Lithium,2014,IND,India,CHN,China,7813717.0,1165041.0
Lithium,2014,JPN,Japan,ARG,Argentina,7513548.0,1371711.0
Lithium,2014,ESP,Spain,BEL,Belgium,7106980.09,1008488.8
Lithium,2015,DEU,Germany,CHL,Chile,99800571.67,20564671.48
Lithium,2015,KOR,Rep. of Korea,CHL,Chile,95339823.0,16579193.0
Lithium,2015,CHN,China,CHL,Chile,90738590.0,17593267.55
Lithium,2015,TUR,Türkiye,CHL,Chile,66071952.0,10652280.0
Lithium,2015,JPN,Japan,USA,USA,56431459.0,6354597.0
Lithium,2015,ESP,Spain,CHL,Chile,51644758.62,9400000.0
Lithium,2015,JPN,Japan,CHL,Chile,47519678.0,9297284.0
Lithium,2015,BEL,Belgium,CHL,Chile,44010766.53,8055416.0
Lithium,2015,USA,USA,ARG,Argentina,35929002.0,7289559.0
Lithium,2015,USA,USA,CHL,Chile,35824594.0,7068552.0
Lithium,2015,ESP,Spain,DEU,Germany,30651602.27,4786952.0
Lithium,2015,CAN,Canada,CHL,Chile,29639721.91,6414424.0
Lithium,2015,JPN,Japan,CHN,China,26201178.0,3156492.0
Lithium,2015,CHN,China,ARG,Argentina,23832080.0,4600284.0
Lithium,2015,KOR,Rep. of Korea,CHN,China,17088611.0,1878305.0
Lithium,2015,ESP,Spain,BEL,Belgium,12844774.27,1741268.0
Lithium,2015,JPN,Japan,ARG,Argentina,11177713.0,2072000.0
Lithium,2015,CAN,Canada,CHN,China,10973482.2,2511448.0
Lithium,2015,DEU,Germany,BEL,Belgium,10140466.98,1607008.0
Lithium,2015,CAN,Canada,RUS,Russian Federation,9967946.27,2256372.0
Lithium,2016,CHN,China,CHL,Chile,243268170.0,30267646.53
Lithium,2016,KOR,Rep. of Korea,CHL,Chile,179021191.0,20530875.0
Lithium,2016,DEU,Germany,CHL,Chile,118051398.02,20982732.23
Lithium,2016,CHN,China,ARG,Argentina,91930560.0,11439466.32
Lithium,2016,JPN,Japan,CHL,Chile,88457554.0,13045055.0
Lithium,2016,BEL,Belgium,CHL,Chile,83934756.22,10538590.0
Lithium,2016,TUR,Türkiye,CHL,Chile,83787368.0,11195040.0
Lithium,2016,KOR,Rep. of Korea,CHN,China,58660279.0,2981131.0
Lithium,2016,USA,USA,ARG,Argentina,56155138.0,10627561.0
Lithium,2016,JPN,Japan,USA,USA,55930720.0,5870319.0
Lithium,2016,ESP,Spain,CHL,Chile,55916198.85,7834112.0
Lithium,2016,JPN,Japan,CHN,China,54607939.0,4159994.0
Lithium,2016,RUS,Russian Federation,CHL,Chile,53385723.76,9286622.0
Lithium,2016,CAN,Canada,CHL,Chile,41494278.77,9222952.0
Lithium,2016,ESP,Spain,DEU,Germany,32833685.54,4416560.0
Lithium,2016,CHN,China,JPN,Japan,30029190.0,3727898.44
Lithium,2016,USA,USA,CHL,Chile,28350893.0,5494622.0
Lithium,2016,CAN,Canada,CHN,China,22222667.88,4340964.0
Lithium,2016,TUR,Türkiye,ARG,Argentina,21882064.0,2224760.0
Lithium,2016,DEU,Germany,BEL,Belgium,21639499.69,2159064.0
Lithium,2017,CHN,China,CHL,Chile,459376616.0,39458132.09
Lithium,2017,KOR,Rep. of Korea,CHL,Chile,275125760.0,21340498.0
Lithium,2017,CHN,China,ARG,Argentina,206187880.0,17378720.0
Lithium,2017,JPN,Japan,CHN,China,167274626.96,12914670.0
