mineral,year,flow,country_iso,country,trade_value_usd,net_weight_kg
Cobalt,2023,Export,HKG,"China, Hong Kong SAR",457346052.71,55937036.04
Cobalt,2023,Export,JPN,Japan,387130627.26,9707751.1
Cobalt,2023,Export,KOR,Rep. of Korea,560600606.11,17175022.57
Cobalt,2023,Export,MOZ,Mozambique,491201972.59,44522890.67
Cobalt,2023,Export,NLD,Netherlands,830095762.05,25684984.19
Cobalt,2023,Export,NOR,Norway,320044390.15,7124970.23
Cobalt,2023,Export,OTH,Others,2231108816.05,75662477.36
Cobalt,2023,Export,S19,"Other Asia, nes",263590915.69,7267205.82
Cobalt,2023,Export,SGP,Singapore,405664562.32,36424249.39
Cobalt,2023,Export,USA,USA,1027233370.93,21694874.21
Cobalt,2023,Export,ZAF,South Africa,1129819421.38,106778839.08
Cobalt,2023,Export,ZMB,Zambia,262475217.62,25751417.08
Cobalt,2023,Import,AUS,Australia,166606505.97,4352082.21
Cobalt,2023,Import,BEL,Belgium,479679029.13,15134447.5
Cobalt,2023,Import,CAN,Canada,636842439.69,16355843.08
Cobalt,2023,Import,CHN,China,503919144.83,15407499.41
Cobalt,2023,Import,COD,Dem. Rep. of the Congo,3268874416.93,490212534.78
Cobalt,2023,Import,DEU,Germany,329227403.47,7502482.86
Cobalt,2023,Import,FIN,Finland,657042071.62,23045905.18
Cobalt,2023,Import,GBR,United Kingdom,454615822.24,7958491.42
Cobalt,2023,Import,JPN,Japan,255951003.65,6785230.26
Cobalt,2023,Import,MAR,Morocco,155660469.07,4067270.56
Cobalt,2023,Import,MDG,Madagascar,153929999.18,4308879.43
Cobalt,2023,Import,NOR,Norway,163214596.98,4345029.41
Cobalt,2023,Import,OTH,Others,942050928.02,47196889.11
Cobalt,2023,Import,TUR,Türkiye,211343326.45,18710243.09
Cobalt,2023,Import,USA,USA,1045538708.94,40220782.64
Cobalt,2023,Import,ZAF,South Africa,174697022.77,14107260.5
Cobalt,2024,Export,BEL,Belgium,196893216.59,5205120.33
Cobalt,2024,Export,CHE,Switzerland,214464556.81,7164649.43
Cobalt,2024,Export,CHN,China,895852061.56,102521426.19
Cobalt,2024,Export,DEU,Germany,324002838.68,6382375.4
Cobalt,2024,Export,FRA,France,288829633.42,7586657.91
Cobalt,2024,Export,GBR,United Kingdom,247197347.11,7520714.45
Cobalt,2024,Export,IND,India,166422676.6,2368152.94
Cobalt,2024,Export,IRL,Ireland,90788935.38,1450409.65
Cobalt,2024,Export,ITA,Italy,158642587.16,2873182.55
Cobalt,2024,Export,JPN,Japan,237719338.66,6698105.07
Cobalt,2024,Export,KOR,Rep. of Korea,214400985.27,12860430.32
Cobalt,2024,Export,NLD,Netherlands,549225772.91,22004942.33
Cobalt,2024,Export,NOR,Norway,165499786.51,7258581.24
Cobalt,2024,Export,OTH,Others,1110768033.3,63306900.07
Cobalt,2024,Export,S19,"Other Asia, nes",217415623.34,8561626.65
Cobalt,2024,Export,USA,USA,837796253.79,20476369.17
Cobalt,2024,Import,AUS,Australia,134126253.26,4359153.2
Cobalt,2024,Import,AUT,Austria,122546880.47,1927947.61
Cobalt,2024,Import,BEL,Belgium,330030084.04,11436145.32
Cobalt,2024,Import,CAN,Canada,392294883.57,12505824.1
Cobalt,2024,Import,CHN,China,557337446.61,21167778.61
Cobalt,2024,Import,COD,Dem. Rep. of the Congo,3752435337.5,710928846.52
Cobalt,2024,Import,DEU,Germany,339892330.39,8670093.38
Cobalt,2024,Import,FIN,Finland,535428969.62,23623241.62
Cobalt,2024,Import,FRA,France,140062848.67,2860748.59
Cobalt,2024,Import,GBR,United Kingdom,395328947.87,9196104.13
Cobalt,2024,Import,JPN,Japan,225216345.49,6565864.73
Cobalt,2024,Import,NLD,Netherlands,111567834.07,3716216.12
Cobalt,2024,Import,NOR,Norway,155932599.47,5238465.82
Cobalt,2024,Import,OTH,Others,705446358.14,52737011.96
Cobalt,2024,Import,TUR,Türkiye,122994647.52,16549827.54
Cobalt,2024,Import,USA,USA,1063232222.35,17982089.65
Copper,2010,Export,BGR,Bulgaria,3693603105.7,1781673658.0
Copper,2010,Export,BRA,Brazil,3387870361.87,505233442.0
Copper,2010,Export,CHE,Switzerland,18199010603.74,2425860503.66
Copper,2010,Export,CHN,China,39618565476.36,9103843125.64
Copper,2010,Export,DEU,Germany,6352476268.95,1863052733.7
Copper,2010,Export,ESP,Spain,3519497727.05,1336229234.0
Copper,2010,Export,FRA,France,2596287662.92,349133017.02
Copper,2010,Export,IND,India,5251939568.69,2002589869.0
Copper,2010,Export,ITA,Italy,4382741044.64,580434884.0
Copper,2010,Export,JPN,Japan,12663066554.49,3787992860.56
Copper,2010,Export,KOR,Rep. of Korea,7011061549.64,1913852429.54
Copper,2010,Export,NLD,Netherlands,2835519050.26,375850951.32
Copper,2010,Export,OTH,Others,26103617051.11,6485769581.56
Copper,2010,Export,S19,"Other Asia, nes",3614120319.69,486737816.0
Copper,2010,Export,TUR,Türkiye,2843845066.74,367308419.0
Copper,2010,Export,USA,USA,4693650232.56,633002476.44
Copper,2010,Import,ARG,Argentina,5974542124.5,2476377420.04
Copper,2010,Import,AUS,Australia,9409429885.29,2642575311.35
Copper,2010,Import,BEL,Belgium,3250338298.52,470545265.0
Copper,2010,Import,BRA,Brazil,6019922642.49,2673598251.77
Copper,2010,Import,CAN,Canada,4658236947.53,1943269348.38
Copper,2010,Import,CHL,Chile,53498925021.67,14330690120.0
Copper,2010,Import,COD,Dem. Rep. of the Congo,7792953138.84,3074062194.52
Copper,2010,Import,IDN,Indonesia,13501718406.02,5218296713.0
Copper,2010,Import,JPN,Japan,3735387748.64,512487754.7
Copper,2010,Import,KAZ,Kazakhstan,2628596653.67,597248563.0
Copper,2010,Import,OTH,Others,28359661052.97,8408635008.66
Copper,2010,Import,PER,Peru,17897309819.52,7408443502.0
Copper,2010,Import,POL,Poland,9301841754.39,1265826984.0
Copper,2010,Import,RUS,Russian Federation,11607354189.28,1575914976.0
Copper,2010,Import,SWE,Sweden,4227540489.77,558223824.0
Copper,2010,Import,ZMB,Zambia,2977642178.76,488426210.0
Copper,2011,Export,BGR,Bulgaria,11251094432.07,4443184275.14
Copper,2011,Export,BRA,Brazil,3520148604.4,462107692.0
Copper,2011,Export,CHE,Switzerland,30742849049.5,3417853507.03
Copper,2011,Export,CHN,China,45236020409.97,9455532562.59
Copper,2011,Export,DEU,Germany,8475709379.32,1914833242.44
Copper,2011,Export,ESP,Spain,2977322918.35,924723721.57
Copper,2011,Export,GBR,United Kingdom,4571600028.61,506847274.77
Copper,2011,Export,IND,India,5961645428.08,1732931404.0
Copper,2011,Export,ITA,Italy,6376135233.23,700455510.2
Copper,2011,Export,JPN,Japan,13201125278.89,8537770878.0
Copper,2011,Export,KOR,Rep. of Korea,8519284410.64,11349595725.0
Copper,2011,Export,NLD,Netherlands,3105780386.05,368954233.16
Copper,2011,Export,OTH,Others,32724109958.41,10784353203.52
Copper,2011,Export,S19,"Other Asia, nes",3832853484.47,437133845.0
Copper,2011,Export,TUR,Türkiye,3330344912.02,447137463.0
Copper,2011,Export,USA,USA,6082566827.98,735834262.0
Copper,2011,Import,ARG,Argentina,7546818077.12,2467212416.0
Copper,2011,Import,AUS,Australia,11334179635.75,2528401403.0
Copper,2011,Import,BEL,Belgium,3609691389.17,404695556.28
Copper,2011,Import,BRA,Brazil,7831316624.76,2857536851.84
Copper,2011,Import,CAN,Canada,6541521425.15,2520979069.25
Copper,2011,Import,CHL,Chile,63657782706.66,14956683515.4
Copper,2011,Import,COD,Dem. Rep. of the Congo,9745037483.49,3594537563.52
Copper,2011,Import,IDN,Indonesia,11796590962.05,3559371004.0
Copper,2011,Import,JPN,Japan,3649802984.62,411988223.33
Copper,2011,Import,OTH,Others,41275477567.28,9550928628.67
Copper,2011,Import,PER,Peru,22906453472.2,7967111210.46
Copper,2011,Import,POL,Poland,11160066102.78,1244821023.0
Copper,2011,Import,RUS,Russian Federation,12583236493.84,1424955156.0
Copper,2011,Import,SWE,Sweden,4700391308.04,524516795.0
Copper,2011,Import,USA,USA,3037890734.68,668375195.37
Copper,2011,Import,ZMB,Zambia,4036507391.92,503358009.0
Copper,2012,Export,BEL,Belgium,4150740645.03,534594320.54
Copper,2012,Export,BGR,Bulgaria,9366060971.97,4085557503.0
Copper,2012,Export,BRA,Brazil,3693044167.39,524893740.78
Copper,2012,Export,CHE,Switzerland,28585345588.42,3631606196.63
Copper,2012,Export,CHN,China,45606917787.09,11037656631.51
Copper,2012,Export,DEU,Germany,9030973086.37,2033844614.6
Copper,2012,Export,GBR,United Kingdom,3972144944.9,505384400.21
Copper,2012,Export,IND,India,5833560075.78,1791620429.74
Copper,2012,Export,ITA,Italy,6581624520.81,838374733.0
Copper,2012,Export,JPN,Japan,12566502711.79,3440944349.14
Copper,2012,Export,KOR,Rep. of Korea,8752866027.23,1786883988.42
Copper,2012,Export,NLD,Netherlands,3026099510.71,393771806.42
Copper,2012,Export,OTH,Others,33402632843.88,7576547159.33
Copper,2012,Export,S19,"Other Asia, nes",3453273788.5,479543321.0
Copper,2012,Export,TUR,Türkiye,4540682232.6,589291679.0
Copper,2012,Export,USA,USA,5489057382.71,712891618.31
Copper,2012,Import,ARG,Argentina,6424168790.05,2298253244.0
Copper,2012,Import,AUS,Australia,11311851177.78,2663378797.63
Copper,2012,Import,BRA,Brazil,7277009728.93,2933100030.72
Copper,2012,Import,CAN,Canada,7019611447.13,2850906061.52
Copper,2012,Import,CHL,Chile,60509927429.83,17010222784.29
Copper,2012,Import,COD,Dem. Rep. of the Congo,9633276919.25,3628923708.41
Copper,2012,Import,FIN,Finland,3397987544.57,422099699.0
Copper,2012,Import,IDN,Indonesia,4582057700.45,1990679527.0
Copper,2012,Import,JPN,Japan,4111079406.85,499594987.03
Copper,2012,Import,OTH,Others,41035112481.77,10415334183.04
Copper,2012,Import,PER,Peru,20261724924.4,8331706797.69
Copper,2012,Import,POL,Poland,10778228495.0,1349784450.94
Copper,2012,Import,RUS,Russian Federation,10544223120.96,1335553202.0
Copper,2012,Import,SWE,Sweden,5329574221.94,669281157.0
Copper,2012,Import,USA,USA,5252951828.08,2019274358.08
Copper,2012,Import,ZMB,Zambia,4819711006.69,606922879.8
Copper,2013,Export,BGR,Bulgaria,12761059470.77,6426775354.82
Copper,2013,Export,BRA,Brazil,3529684862.65,657025606.73
Copper,2013,Export,CHE,Switzerland,29805326282.38,4156971921.31
Copper,2013,Export,CHN,China,54182095870.05,16242376215.82
Copper,2013,Export,DEU,Germany,7236959580.66,1819759914.53
Copper,2013,Export,GBR,United Kingdom,2792176888.5,380278900.64
Copper,2013,Export,IND,India,5833533872.27,1730825534.38
Copper,2013,Export,ITA,Italy,5074832052.44,683294605.0
Copper,2013,Export,JPN,Japan,11801924546.58,3396914561.17
Copper,2013,Export,KOR,Rep. of Korea,5674851450.79,1566935383.95
Copper,2013,Export,MYS,Malaysia,4578099996.5,611263069.0
Copper,2013,Export,NLD,Netherlands,2852850482.02,454697262.7
Copper,2013,Export,OTH,Others,31406742883.56,7726552240.43
Copper,2013,Export,S19,"Other Asia, nes",3266422567.46,521075703.8
Copper,2013,Export,TUR,Türkiye,3942183493.88,538686576.0
Copper,2013,Export,USA,USA,5281532273.93,731723229.65
Copper,2013,Import,ARG,Argentina,6029247275.19,2556910072.0
Copper,2013,Import,AUS,Australia,10879218141.74,3159899897.47
Copper,2013,Import,BGR,Bulgaria,5003647012.66,724907029.0
Copper,2013,Import,BRA,Brazil,8325555322.71,3396907232.0
Copper,2013,Import,CAN,Canada,6043476067.99,2557401042.05
Copper,2013,Import,CHL,Chile,60036524660.15,18649762558.0
Copper,2013,Import,COD,Dem. Rep. of the Congo,15120547393.81,6080796414.92
Copper,2013,Import,ESP,Spain,4399183349.59,1138037786.0
Copper,2013,Import,IDN,Indonesia,5992382060.6,2901029583.13
Copper,2013,Import,KAZ,Kazakhstan,8554145638.28,1617552862.0
Copper,2013,Import,OTH,Others,49272516088.22,12963239573.3
Copper,2013,Import,PER,Peru,19257586721.9,8296722645.81
Copper,2013,Import,POL,Poland,10647524657.84,1439680132.84
Copper,2013,Import,RUS,Russian Federation,10767469351.94,1471412628.0
Copper,2013,Import,SWE,Sweden,5480524999.15,744117845.0
Copper,2013,Import,ZMB,Zambia,4267794410.97,578233372.0
Copper,2014,Export,BGR,Bulgaria,10892132232.5,5851720835.0
Copper,2014,Export,BRA,Brazil,2887129186.39,588792141.66
Copper,2014,Export,CHE,Switzerland,31765293427.28,5757111900.06
Copper,2014,Export,CHN,China,53270078438.59,18557139556.45
Copper,2014,Export,DEU,Germany,7516527904.92,1957375234.6
Copper,2014,Export,FRA,France,2597894091.26,410597732.0
Copper,2014,Export,IND,India,4794789436.51,1383452225.75
Copper,2014,Export,ITA,Italy,5447272304.29,743033848.0
Copper,2014,Export,JPN,Japan,11167530460.56,3198333043.33
Copper,2014,Export,KOR,Rep. of Korea,5732207164.06,1434180042.0
Copper,2014,Export,MEX,Mexico,2592746158.76,378002224.9
Copper,2014,Export,NLD,Netherlands,2715418365.88,414657705.91
Copper,2014,Export,OTH,Others,31145794753.7,8086826430.13
Copper,2014,Export,S19,"Other Asia, nes",3741398584.03,764275830.15
Copper,2014,Export,TUR,Türkiye,4434086333.26,643240553.0
Copper,2014,Export,USA,USA,5135774013.96,790048382.58
Copper,2014,Import,ARG,Argentina,6484438581.82,2945765343.28
Copper,2014,Import,AUS,Australia,10756357492.36,3374794708.61
Copper,2014,Import,BGR,Bulgaria,5672401692.86,908623557.88
Copper,2014,Import,BRA,Brazil,8815293748.81,3832164569.03
Copper,2014,Import,CAN,Canada,6874521694.82,3076895056.48
Copper,2014,Import,CHL,Chile,57739997707.68,20377868686.4
Copper,2014,Import,COD,Dem. Rep. of the Congo,18355623467.89,2336765175.54
Copper,2014,Import,ESP,Spain,4974067539.65,1231213140.72
Copper,2014,Import,IDN,Indonesia,4557860187.81,1700527116.76
Copper,2014,Import,KAZ,Kazakhstan,4930064493.0,1471884893.88
Copper,2014,Import,OTH,Others,49691416350.19,12350726093.21
Copper,2014,Import,PER,Peru,16166317441.61,7626753603.13
Copper,2014,Import,POL,Poland,9046348745.17,1309592254.72
Copper,2014,Import,RUS,Russian Federation,8389831739.84,1233590022.25
Copper,2014,Import,SWE,Sweden,5371916303.41,764560832.0
Copper,2014,Import,USA,USA,5119993114.03,2981704115.89
Copper,2015,Export,BGR,Bulgaria,8000671467.82,5797904721.63
Copper,2015,Export,BRA,Brazil,2885358652.95,1019696555.23
Copper,2015,Export,CHE,Switzerland,15600178776.46,4431930793.43
Copper,2015,Export,CHN,China,55640879685.31,26380708887.92
Copper,2015,Export,DEU,Germany,7016005526.26,2563127825.49
Copper,2015,Export,ESP,Spain,2590384528.48,1342406213.0
Copper,2015,Export,IND,India,5067491657.96,2151824017.46
Copper,2015,Export,ITA,Italy,3837950977.16,696463926.0
Copper,2015,Export,JPN,Japan,10666709999.56,4398877035.21
Copper,2015,Export,KOR,Rep. of Korea,6274125838.66,2242457167.92
Copper,2015,Export,MEX,Mexico,2889227402.91,497317028.35
Copper,2015,Export,NLD,Netherlands,2965553473.91,640549941.4
Copper,2015,Export,OTH,Others,29124957394.91,11044832888.91
Copper,2015,Export,S19,"Other Asia, nes",4399712919.94,1481061499.46
Copper,2015,Export,SGP,Singapore,3891226818.35,802132487.45
Copper,2015,Export,USA,USA,5482725151.93,980514141.24
Copper,2015,Import,AUS,Australia,10964720819.45,3955137713.6
Copper,2015,Import,BGR,Bulgaria,4108730638.16,754983851.42
Copper,2015,Import,BRA,Brazil,8561502412.61,4158950253.08
Copper,2015,Import,CAN,Canada,6555233881.5,3623474344.83
Copper,2015,Import,CHL,Chile,58473290351.42,25173402792.46
Copper,2015,Import,COD,Dem. Rep. of the Congo,8790806667.65,2533067179.6
Copper,2015,Import,IDN,Indonesia,5402861610.36,2395366840.0
Copper,2015,Import,IND,India,4032630347.57,756402405.32
Copper,2015,Import,JPN,Japan,4699834001.87,833364283.85
Copper,2015,Import,KAZ,Kazakhstan,7910584957.45,2012531774.0
Copper,2015,Import,MNG,Mongolia,4665863905.0,2874848017.0
Copper,2015,Import,OTH,Others,53120734319.18,18311454553.42
Copper,2015,Import,PER,Peru,18956897738.23,11889901224.59
Copper,2015,Import,POL,Poland,6301631872.71,1109365374.95
Copper,2015,Import,RUS,Russian Federation,12091143235.95,2201805695.05
Copper,2015,Import,USA,USA,7073457065.25,2901965908.2
Copper,2016,Export,BGR,Bulgaria,4734487047.82,3598757155.48
Copper,2016,Export,CHE,Switzerland,11218870700.82,3406526950.36
Copper,2016,Export,CHN,China,50408597510.95,28109502092.28
Copper,2016,Export,DEU,Germany,5587624916.65,1997037653.93
Copper,2016,Export,ESP,Spain,2262759077.99,1208079726.52
Copper,2016,Export,FRA,France,2747523159.65,648115279.84
Copper,2016,Export,IND,India,4158532469.02,2011386749.6
Copper,2016,Export,ITA,Italy,4503322226.83,869173497.67
Copper,2016,Export,JPN,Japan,9484948490.62,3933683437.21
Copper,2016,Export,KOR,Rep. of Korea,7054653456.87,2539400426.4
Copper,2016,Export,NLD,Netherlands,3374931193.14,717618685.2
Copper,2016,Export,OTH,Others,29256426427.99,11933783710.13
Copper,2016,Export,S19,"Other Asia, nes",3954992587.85,1328093925.12
Copper,2016,Export,SGP,Singapore,4335500339.0,1115451010.52
Copper,2016,Export,TUR,Türkiye,2500304023.26,504278396.0
Copper,2016,Export,USA,USA,5316015424.4,1107698097.31
Copper,2016,Import,AUS,Australia,9414014018.67,3656579961.89
Copper,2016,Import,BEL,Belgium,3618029014.92,785758750.65
Copper,2016,Import,BRA,Brazil,8003775707.62,4057062188.54
Copper,2016,Import,CAN,Canada,6628762893.8,3499644058.28
Copper,2016,Import,CHL,Chile,51199901525.01,25508882734.4
Copper,2016,Import,COD,Dem. Rep. of the Congo,9771151858.96,4703454108.15
Copper,2016,Import,ESP,Spain,8289562050.32,4823102590.48
Copper,2016,Import,IDN,Indonesia,5017689412.24,2558212601.62
Copper,2016,Import,JPN,Japan,4535646810.07,934747424.27
Copper,2016,Import,KAZ,Kazakhstan,7920505956.9,3095561932.11
Copper,2016,Import,MEX,Mexico,4950440932.18,3291059873.42
Copper,2016,Import,OTH,Others,51444138670.24,20931199342.92
Copper,2016,Import,PER,Peru,21930524120.31,15941085548.42
Copper,2016,Import,POL,Poland,4950458627.86,1299865106.13
Copper,2016,Import,RUS,Russian Federation,14734968372.15,3061793387.3
Copper,2016,Import,USA,USA,5099113653.86,2616275780.21
Copper,2017,Export,BGR,Bulgaria,12801895057.88,7891331792.31
Copper,2017,Export,CHE,Switzerland,10167081306.91,5022676741.34
Copper,2017,Export,CHN,China,70959526048.43,33085022879.9
Copper,2017,Export,DEU,Germany,8995096563.96,2426827860.04
Copper,2017,Export,ESP,Spain,2866916928.66,1351267579.0
Copper,2017,Export,IND,India,6295131345.56,2499316461.46
Copper,2017,Export,ITA,Italy,4570234629.26,739144143.6
Copper,2017,Export,JPN,Japan,10805281696.59,3632971339.42
Copper,2017,Export,KOR,Rep. of Korea,8520053666.13,2621761240.25
Copper,2017,Export,MYS,Malaysia,3939076873.4,910513003.0
Copper,2017,Export,NLD,Netherlands,5212593879.31,852854799.92
Copper,2017,Export,OTH,Others,38788175841.75,13005916531.48
Copper,2017,Export,S19,"Other Asia, nes",5165413762.21,1124761916.0
Copper,2017,Export,SGP,Singapore,3001480034.35,584874058.27
Copper,2017,Export,TUR,Türkiye,3369842992.76,540205702.0
Copper,2017,Export,USA,USA,7182798291.17,1216303663.87
Copper,2017,Import,AUS,Australia,11407144304.36,3822952037.54
Copper,2017,Import,BGR,Bulgaria,6116352309.53,1340727660.75
Copper,2017,Import,BRA,Brazil,10124646916.62,4449224850.54
Copper,2017,Import,CAN,Canada,8678880528.14,4267374524.48
Copper,2017,Import,CHL,Chile,66725246480.19,27959423006.55
Copper,2017,Import,COD,Dem. Rep. of the Congo,11509532618.62,6664400840.18
Copper,2017,Import,ESP,Spain,13242800502.42,7474442223.52
Copper,2017,Import,IDN,Indonesia,5606724265.65,1764319605.16
Copper,2017,Import,IND,India,5579273446.16,979157853.85
Copper,2017,Import,KAZ,Kazakhstan,12461291516.22,4340119192.19
Copper,2017,Import,MEX,Mexico,6199347858.91,3415731716.46
Copper,2017,Import,OTH,Others,69912376721.76,24421995269.56
Copper,2017,Import,PER,Peru,32726562379.74,18969424652.08
Copper,2017,Import,POL,Poland,6199620969.86,1084957815.13
Copper,2017,Import,RUS,Russian Federation,16204539595.31,2652961822.6
Copper,2017,Import,USA,USA,6011987049.9,2768032666.78
Copper,2018,Export,BGR,Bulgaria,12654657642.78,7000604759.99
Copper,2018,Export,CHE,Switzerland,10470424899.38,1939131508.35
Copper,2018,Export,CHN,China,94608417606.5,40422596151.36
Copper,2018,Export,DEU,Germany,11995189309.13,2841244697.38
Copper,2018,Export,IND,India,4291588528.12,1508058490.22
Copper,2018,Export,ITA,Italy,6754118107.77,1025100978.47
Copper,2018,Export,JPN,Japan,12712256319.92,4311540434.02
Copper,2018,Export,KOR,Rep. of Korea,7924037487.53,2611701242.79
Copper,2018,Export,MYS,Malaysia,3689593846.53,754474254.86
Copper,2018,Export,NLD,Netherlands,6865265814.32,1100323879.75
Copper,2018,Export,OTH,Others,46321660606.84,14828213940.17
Copper,2018,Export,S19,"Other Asia, nes",4179724288.72,984085655.43
Copper,2018,Export,SGP,Singapore,4012454904.82,1162928512.75
Copper,2018,Export,TUR,Türkiye,3933740380.24,765157390.57
Copper,2018,Export,USA,USA,6595319637.84,1105711647.41
Copper,2018,Export,ZAF,South Africa,3578677169.72,554807283.95
Copper,2018,Import,AUS,Australia,8156319684.9,2635631689.76
Copper,2018,Import,BEL,Belgium,4894797536.73,739769247.93
Copper,2018,Import,BGR,Bulgaria,4879481202.55,898828356.44
Copper,2018,Import,BRA,Brazil,10813676906.16,5054805002.94
Copper,2018,Import,CAN,Canada,7576123505.4,3407652440.43
Copper,2018,Import,CHL,Chile,56708423154.16,23966105785.2
Copper,2018,Import,COD,Dem. Rep. of the Congo,15687319641.57,5830099197.12
